titleid,rating,title,isAdult,startYear,runtimeMinutes,genres
tt0050897Il ricatto di un padre,0,Il ricatto di un padre,0,1957,84,Drama
tt0050898Der Richter und sein Henker,7.1,Der Richter und sein Henker,0,1957,89,Drama
tt0050899The Ride Back,6.6,The Ride Back,0,1957,79,Drama
tt0050900Ride Out for Revenge,5.7,Ride Out for Revenge,0,1957,78,Western
tt0050901Ride a Violent Mile,5.1,Ride a Violent Mile,0,1957,80,Action
tt0050902The Rising of the Moon,6.6,The Rising of the Moon,0,1957,81,Comedy
tt0050903The River's Edge,6.4,The River's Edge,0,1957,87,Adventure
tt0050904Robbery Under Arms,6,Robbery Under Arms,0,1957,99,Action
tt0050905The Girl and the Legend,6,The Girl and the Legend,0,1957,99,Drama
tt0050906Rock All Night,5.7,Rock All Night,0,1957,62,Crime
tt0050907Rock Around the World,5.4,Rock Around the World,0,1957,70,Biography
tt0050908Rock Baby - Rock It,5.4,Rock Baby - Rock It,0,1957,84,Crime
tt0050909Rockabilly Baby,6.6,Rockabilly Baby,0,1957,81,Music
tt0050910Mad Little Island,5.9,Mad Little Island,0,1958,94,Comedy
tt0050911El rocío en las plantaciones de Guayule,0,El rocío en las plantaciones de Guayule,0,1957,\N,Short
tt0050912Rot ist die Liebe,5.6,Rot ist die Liebe,0,1957,85,Biography
tt0050913Le rouge est mis,6.5,Le rouge est mis,0,1957,95,Crime
tt0050914Break Up the Dance,5.5,Break Up the Dance,0,1957,8,Drama
tt0050915Run of the Arrow,6.7,Run of the Arrow,0,1957,86,Western
tt0050916Rusty Romeos,6,Rusty Romeos,0,1957,17,Comedy
tt0050917Ryadom s nami,6.4,Ryadom s nami,0,1958,94,Drama
tt0050918Räkna med bråk,4.8,Räkna med bråk,0,1957,97,\N
tt0050919Rio Zona Norte,7.7,Rio Zona Norte,0,1957,90,Drama
tt0050920Rübezahl - Herr der Berge,6.2,Rübezahl - Herr der Berge,0,1957,73,Family
tt0050921Sabu and the Magic Ring,5.6,Sabu and the Magic Ring,0,1957,61,Action
tt0050922The Sad Sack,5.9,The Sad Sack,0,1957,98,Comedy
tt0050923Saddle the Wind,6.6,Saddle the Wind,0,1958,84,Western
tt0050924Saeta del ruiseñor,5.4,Saeta del ruiseñor,0,1957,77,Musical
tt0050925Said effendi,6.5,Said effendi,0,1957,93,\N
tt0050926Saigo no dasso,0,Saigo no dasso,0,1957,\N,Action
tt0050928Saint Joan,6.4,Saint Joan,0,1957,110,Biography
tt0050929No Sun in Venice,5.8,No Sun in Venice,0,1957,96,Crime
tt0050930Sakuma damu daisanbu,0,Sakuma damu daisanbu,0,1957,\N,\N
tt0050931Salzburg Stories,7.2,Salzburg Stories,0,1957,90,Comedy
tt0050932Only People,7.4,Only People,0,1957,106,Drama
tt0050933Sayonara,7.1,Sayonara,0,1957,147,Drama
tt0050934Strange Affection,6.6,Strange Affection,0,1957,87,Crime
tt0050935Scampolo,6.2,Scampolo,0,1958,89,Comedy
tt0050936Scat Cats,6.9,Scat Cats,0,1957,7,Animation
tt0050937Seven Years Hard Luck,6.2,Seven Years Hard Luck,0,1957,101,Comedy
tt0050938Schinderhannes,7.6,Schinderhannes,0,1957,102,Drama
tt0050939Castle in Tyrol,5.2,Castle in Tyrol,0,1957,86,Comedy
tt0050940Schön ist die Welt,3.9,Schön ist die Welt,0,1957,85,Musical
tt0050941Der schönste tag meines lebens,6.7,Der schönste tag meines lebens,0,1957,95,Drama
tt0050942Scrambled Aches,7.5,Scrambled Aches,0,1957,7,Animation
tt0050943Se los chupó la bruja,5.3,Se los chupó la bruja,0,1958,85,Comedy
tt0050944Sea Wife,5.7,Sea Wife,0,1957,81,Drama
tt0050945Search for Paradise,7.6,Search for Paradise,0,1957,120,Documentary
tt0050946Second Fiddle,5.4,Second Fiddle,0,1957,78,Comedy
tt0050947The Secret Place,6.5,The Secret Place,0,1957,98,Crime
tt0050948The Seine Meets Paris,7.5,The Seine Meets Paris,0,1957,30,Documentary
tt0050949Love Requited,5.7,Love Requited,0,1958,9,Animation
tt0050950The Adventures of Remi,7.1,The Adventures of Remi,0,1958,100,Comedy
tt0050951Zárijové noci,6.8,Zárijové noci,0,1957,87,Drama
tt0050952Serenata a Maria,5,Serenata a Maria,0,1957,90,Drama
tt0050953Seven Guns to Mesa,4.8,Seven Guns to Mesa,0,1958,69,Action
tt0050954The Seventh Sin,6.3,The Seventh Sin,0,1957,94,Drama
tt0050955The Shadow on the Wheel,0,The Shadow on the Wheel,0,1957,\N,\N
tt0050956Sharada,6,Sharada,0,1957,128,Drama
tt0050957The She-Creature,3.7,The She-Creature,0,1956,77,Fantasy
tt0050958She Devil,5.7,She Devil,0,1957,77,Crime
tt0050959Sheriff Teddy,7.2,Sheriff Teddy,0,1957,68,Family
tt0050960The Ship Was Loaded,5.3,The Ship Was Loaded,0,1957,83,Comedy
tt0050961The Shiralee,6.7,The Shiralee,0,1957,99,Drama
tt0050962Downtown,7.8,Downtown,0,1957,57,Drama
tt0050963Shoot-Out at Medicine Bend,6.5,Shoot-Out at Medicine Bend,0,1957,87,Western
tt0050964Short Cut to Hell,5.8,Short Cut to Hell,0,1957,89,Crime
tt0050965Show Biz Bugs,7.8,Show Biz Bugs,0,1957,7,Animation
tt0050966Shtorm,6.8,Shtorm,0,1957,102,Drama
tt0050967Rebels on the High Sea,6.8,Rebels on the High Sea,0,1956,109,Action
tt0050969Siebenmal in der Woche,3.7,Siebenmal in der Woche,0,1957,91,Musical
tt0050970Sierra Stranger,5.5,Sierra Stranger,0,1957,74,Romance
tt0050971Sigfrido,5.9,Sigfrido,0,1957,93,Adventure
tt0050972Silk Stockings,6.8,Silk Stockings,0,1957,117,Comedy
tt0050973The Silken Affair,5.7,The Silken Affair,0,1956,96,Comedy
tt0050974Sissi: The Fateful Years of an Empress,6.6,Sissi: The Fateful Years of an Empress,0,1957,109,Drama
tt0050975Sista natten,3.2,Sista natten,0,1956,89,Thriller
tt0050976The Seventh Seal,8.1,The Seventh Seal,0,1957,96,Drama
tt0050977Sjutton år,4.8,Sjutton år,0,1957,101,Drama
tt0050978Scandal in Bad Ischl,6,Scandal in Bad Ischl,0,1957,94,Comedy
tt0050979Skarb kapitana Martensa,5.8,Skarb kapitana Martensa,0,1957,73,Action
tt0050980School for Fathers,7.5,School for Fathers,0,1957,103,Drama
tt0050981Skorpan,3.1,Skorpan,0,1956,82,Comedy
tt0050982Slaughter on 10th Avenue,6.8,Slaughter on 10th Avenue,0,1957,103,Crime
tt0050983Slim Carter,6.8,Slim Carter,0,1957,82,Comedy
tt0050984Small Hotel,7.1,Small Hotel,0,1957,59,Comedy
tt0050985Big Time Operators,7,Big Time Operators,0,1957,80,Comedy
tt0050986Wild Strawberries,8.2,Wild Strawberries,0,1957,91,Drama
tt0050987The Snow Queen,7.6,The Snow Queen,0,1957,68,Adventure
tt0050988So Soon to Die,6.4,So Soon to Die,0,1957,67,Comedy
tt0050989Il sole tornerà,0,Il sole tornerà,0,1957,85,Drama
tt0050990Solo Dio mi fermerà,7.2,Solo Dio mi fermerà,0,1957,97,Drama
tt0050991Som man bäddar...,2.2,Som man bäddar...,0,1957,104,Comedy
tt0050992La sombra del otro,6.2,La sombra del otro,0,1957,80,Action
tt0050993Something of Value,6.5,Something of Value,0,1957,113,Drama
tt0050994Summer Place Wanted,5.2,Summer Place Wanted,0,1957,98,Comedy
tt0050995Sonan: tanigawadake no kiroku,0,Sonan: tanigawadake no kiroku,0,1957,\N,\N
tt0050996Pesni nad Dneprom,0,Pesni nad Dneprom,0,1958,66,Documentary
tt0050997The Crucible,7.2,The Crucible,0,1957,145,Drama
tt0050998Sorority Girl,5.4,Sorority Girl,0,1957,61,Drama
tt0050999Under the Southern Cross,0,Under the Southern Cross,0,1957,\N,\N
tt0051000It Happened in Rome,5.7,It Happened in Rome,0,1957,100,Comedy
tt0051001Space Ship Sappy,6,Space Ship Sappy,0,1957,16,Comedy
tt0051002Spielbank-Affäre,6.3,Spielbank-Affäre,0,1957,90,\N
tt0051003The Spirit of St. Louis,7.1,The Spirit of St. Louis,0,1957,135,Adventure
tt0051004Spoilers of the Forest,5.3,Spoilers of the Forest,0,1957,68,Adventure
tt0051005Spook Chasers,5.4,Spook Chasers,0,1957,62,Comedy
tt0051006Spotkania,5.6,Spotkania,0,1957,76,Drama
tt0051007Spring Reunion,5.8,Spring Reunion,0,1956,79,Drama
tt0051008Steal Wool,7.6,Steal Wool,0,1957,7,Animation
tt0051009The Steel Bayonet,6.2,The Steel Bayonet,0,1957,85,Drama
tt0051010Cubs,6.5,Cubs,0,1958,78,Drama
tt0051011Stopover Tokyo,5.6,Stopover Tokyo,0,1957,100,Crime
tt0051012The Storm Rider,5.9,The Storm Rider,0,1957,72,Western
tt0051013Black Tide,5.6,Black Tide,0,1958,79,Mystery
tt0051014The Story of Anyburg U.S.A.,6.4,The Story of Anyburg U.S.A.,0,1957,9,Animation
tt0051015The Story of Esther Costello,6.4,The Story of Esther Costello,0,1957,103,Drama
tt0051016The Story of Mankind,4.8,The Story of Mankind,0,1957,100,Drama
tt0051017Stowaway Girl,6.4,Stowaway Girl,0,1957,87,Drama
tt0051019The Strange One,6.9,The Strange One,0,1957,100,Drama
tt0051020The Strange World of Planet X,4.8,The Strange World of Planet X,0,1958,75,Drama
tt0051021Strangers' Meeting,4.3,Strangers' Meeting,0,1957,64,Crime
tt0051022Street of Sinners,5.8,Street of Sinners,0,1957,80,Crime
tt0051023La strega,0,La strega,0,1957,\N,\N
tt0051024Ein Stück vom Himmel,5.5,Ein Stück vom Himmel,0,1957,92,Romance
tt0051025Su desconsolada esposa,4.2,Su desconsolada esposa,0,1958,77,Comedy
tt0051026Sueños de historia,0,Sueños de historia,0,1957,\N,\N
tt0051028The Sun Also Rises,6.2,The Sun Also Rises,0,1957,130,Drama
tt0051029The Awakening,6.2,The Awakening,0,1956,97,Drama
tt0051030El superflaco,6,El superflaco,0,1959,80,Comedy
tt0051031The Surgeon's Knife,0,The Surgeon's Knife,0,1957,84,Crime
tt0051032Surrender - Hell!,5.8,Surrender - Hell!,0,1959,85,Drama
tt0051033Susanna and Me,5,Susanna and Me,0,1957,90,Comedy
tt0051034Susanna tutta panna,6.3,Susanna tutta panna,0,1957,87,Comedy
tt0051035Susumiyuku bitamin B1,0,Susumiyuku bitamin B1,0,1957,\N,\N
tt0051036Sweet Smell of Success,8,Sweet Smell of Success,0,1957,96,Drama
tt0051037The Sword,0,The Sword,0,1957,\N,\N
tt0051038A Girl of Solbakken,6.1,A Girl of Solbakken,0,1957,97,Drama
tt0051039Syntipukki,6.4,Syntipukki,0,1957,95,Comedy
tt0051040Színfoltok Kínából,0,Színfoltok Kínából,0,1957,\N,Documentary
tt0051041Szkice weglem,6.4,Szkice weglem,0,1957,92,Drama
tt0051042Sønnen fra Amerika,5.5,Sønnen fra Amerika,0,1957,85,Family
tt0051043Tabarin,5.5,Tabarin,0,1958,110,Drama
tt0051044Tabasco Road,6.5,Tabasco Road,0,1957,6,Animation
tt0051045L'uomo dai calzoni corti,7,L'uomo dai calzoni corti,0,1958,106,Comedy
tt0051046The Tall Stranger,6.3,The Tall Stranger,0,1957,81,Western
tt0051047The Tall T,7.3,The Tall T,0,1957,78,Western
tt0051048At the Terminus,7.4,At the Terminus,0,1957,95,Drama
tt0051049Tamango,6.5,Tamango,0,1958,104,Drama
tt0051050Taming Sutton's Gal,0,Taming Sutton's Gal,0,1957,71,Comedy
tt0051051Tammy and the Bachelor,6.9,Tammy and the Bachelor,0,1957,89,Comedy
tt0051052Tank Battalion,3.9,Tank Battalion,0,1958,80,Drama
tt0051053Tante Wanda aus Uganda,6.1,Tante Wanda aus Uganda,0,1957,82,Comedy
tt0051054La tarde del domingo,7,La tarde del domingo,0,1957,32,Short
tt0051055The Tarnished Angels,7.1,The Tarnished Angels,0,1957,91,Action
tt0051056Tarps Elin,5.9,Tarps Elin,0,1956,96,Drama
tt0051057Tarzan and the Lost Safari,5.7,Tarzan and the Lost Safari,0,1957,86,Action
tt0051058The Tattered Dress,6.6,The Tattered Dress,0,1957,93,Crime
tt0051059Taxi Driver Baenz,6.8,Taxi Driver Baenz,0,1957,93,Drama
tt0051060Te stò aspettanno,5,Te stò aspettanno,0,1956,87,Drama
tt0051061A Teapicker's Song of Goodbye,0,A Teapicker's Song of Goodbye,0,1957,62,\N
tt0051062Teenage Doll,5.7,Teenage Doll,0,1957,71,Crime
tt0051063Teenage Monster,3.7,Teenage Monster,0,1957,65,Horror
tt0051064Teenage Zombies,3,Teenage Zombies,0,1959,73,Horror
tt0051065A Matter of Dignity,7.7,A Matter of Dignity,0,1958,112,Drama
tt0051066Ten Thousand Bedrooms,5.6,Ten Thousand Bedrooms,0,1957,114,Comedy
tt0051067Tengerész leszek,0,Tengerész leszek,0,1958,\N,Documentary
tt0051068Thérèse Étienne,0,Thérèse Étienne,0,1958,90,Drama
tt0051069A tettes ismeretlen,7.7,A tettes ismeretlen,0,1958,100,Drama
tt0051070That Night!,8.2,That Night!,0,1957,88,Drama
tt0051071City After Midnight,6,City After Midnight,0,1957,85,Crime
tt0051072There's Always a Thursday,6.4,There's Always a Thursday,0,1957,60,Comedy
tt0051074This Could Be the Night,6.7,This Could Be the Night,0,1957,104,Comedy
tt0051075This Is Russia!,8,This Is Russia!,0,1957,67,Documentary
tt0051076Three Brave Men,6.8,Three Brave Men,0,1956,88,Drama
tt0051077The Three Faces of Eve,7.2,The Three Faces of Eve,0,1957,91,Drama
tt0051078Three Little Bops,7.8,Three Little Bops,0,1957,7,Animation
tt0051079Three Sundays to Live,5,Three Sundays to Live,0,1957,71,Thriller
tt0051080K.O. Miguel,5.9,K.O. Miguel,0,1958,80,Comedy
tt0051081The Tijuana Story,5.3,The Tijuana Story,0,1957,73,Crime
tt0051082Quiet Flows the Don,7.8,Quiet Flows the Don,0,1957,330,Drama
tt0051083Time Limit,7.3,Time Limit,0,1957,96,Drama
tt0051084Time Lock,6.1,Time Lock,0,1957,73,Thriller
tt0051086Timid Tabby,7.6,Timid Tabby,0,1957,7,Animation
tt0051087The Tin Star,7.3,The Tin Star,0,1957,93,Western
tt0051088Tip on a Dead Jockey,6.1,Tip on a Dead Jockey,0,1957,98,Crime
tt0051089Il tiranno del Garda,0,Il tiranno del Garda,0,1957,85,\N
tt0051090Tizoc (Amor indio),7.5,Tizoc (Amor indio),0,1957,109,Drama
tt0051091Toccata for Toy Trains,7.3,Toccata for Toy Trains,0,1957,14,Short
tt0051092The Men of Tohoku,7,The Men of Tohoku,0,1957,59,Drama
tt0051093Tokyo Twilight,8.1,Tokyo Twilight,0,1957,140,Drama
tt0051094The Mad Bomberg,5.3,The Mad Bomberg,0,1957,95,Comedy
tt0051095Tolle Nacht,6.5,Tolle Nacht,0,1957,81,Comedy
tt0051096Tom's Photo Finish,7.4,Tom's Photo Finish,0,1957,6,Animation
tt0051097Top Secret Affair,6.2,Top Secret Affair,0,1957,100,Comedy
tt0051098Tops with Pops,6.9,Tops with Pops,0,1957,8,Animation
tt0051099Torero,7.2,Torero,0,1956,75,Documentary
tt0051101Touché and Go,7.1,Touché and Go,0,1957,6,Animation
tt0051102All the Boys Are Called Patrick,7,All the Boys Are Called Patrick,0,1959,21,Comedy
tt0051103Everybody Wants to Kill Me,6.3,Everybody Wants to Kill Me,0,1957,102,Crime
tt0051104Pe urmele lui 1907,0,Pe urmele lui 1907,0,1957,\N,Documentary
tt0051105The Accursed,5.7,The Accursed,0,1957,88,Drama
tt0051106The Travellers,7.2,The Travellers,0,1957,\N,Western
tt0051107Tre piger fra Jylland,7.1,Tre piger fra Jylland,0,1957,96,Comedy
tt0051108Trees and Jamaica Daddy,5.3,Trees and Jamaica Daddy,0,1957,7,Animation
tt0051109Les 3 font la paire,6.7,Les 3 font la paire,0,1957,85,Comedy
tt0051110Three Days to Live,5.8,Three Days to Live,0,1957,85,Crime
tt0051111Trooper Hook,6.6,Trooper Hook,0,1957,81,Western
tt0051112Trouwe kameraden,0,Trouwe kameraden,0,1957,81,Family
tt0051113La trovatella di Pompei,6.2,La trovatella di Pompei,0,1957,84,Drama
tt0051114The True Story of Jesse James,6.2,The True Story of Jesse James,0,1957,92,Biography
tt0051115The Truth About Mother Goose,7.2,The Truth About Mother Goose,0,1957,15,Animation
tt0051116Träume von der Südsee,0,Träume von der Südsee,0,1957,89,Comedy
tt0051117Tumsa Nahin Dekha,6.6,Tumsa Nahin Dekha,0,1957,156,Musical
tt0051118Tweet Zoo,6.9,Tweet Zoo,0,1957,7,Animation
tt0051119Tweety and the Beanstalk,7.1,Tweety and the Beanstalk,0,1957,6,Animation
tt0051121Typhoon Over Nagasaki,6.2,Typhoon Over Nagasaki,0,1957,115,Drama
tt0051122Ukifune,7,Ukifune,0,1957,117,Drama
tt0051123Inn of the Floating Weeds,6.8,Inn of the Floating Weeds,0,1957,74,Action
tt0051124Ulitsa polna neozhidannostey,6.9,Ulitsa polna neozhidannostey,0,1958,73,Comedy
tt0051125L'ultima violenza,5.9,L'ultima violenza,0,1957,94,Drama
tt0051126Umi no yarodomo,7.3,Umi no yarodomo,0,1957,86,Drama
tt0051128The Undead,4.6,The Undead,0,1957,71,Fantasy
tt0051129Under Fire,6.4,Under Fire,0,1957,76,Drama
tt0051130Undercover Girl,4.7,Undercover Girl,0,1958,68,Crime
tt0051131Undersea Girl,6.1,Undersea Girl,0,1957,74,Crime
tt0051132A Kiss for a Killer,6.9,A Kiss for a Killer,0,1957,98,Drama
tt0051133La Parisienne,6.2,La Parisienne,0,1957,86,Comedy
tt0051134The Unearthly,3.2,The Unearthly,0,1957,73,Horror
tt0051135The Unexcused Hour,6.2,The Unexcused Hour,0,1957,94,Comedy
tt0051136The Unholy Wife,5.6,The Unholy Wife,0,1957,94,Crime
tt0051137The Unknown Terror,4.9,The Unknown Terror,0,1957,77,Horror
tt0051138Die Unschuld vom Lande,4.8,Die Unschuld vom Lande,0,1957,89,Comedy
tt0051139Untamed Youth,4.1,Untamed Youth,0,1957,80,Crime
tt0051140Beneath the Palms on the Blue Sea,4.9,Beneath the Palms on the Blue Sea,0,1957,88,Music
tt0051141Until They Sail,6.5,Until They Sail,0,1957,94,Drama
tt0051142A Man of Straw,7.3,A Man of Straw,0,1958,108,Drama
tt0051143Up in Smoke,5.9,Up in Smoke,0,1957,61,Comedy
tt0051144Teeth Smile,5.7,Teeth Smile,0,1957,2,Drama
tt0051145Utah Blaine,6.1,Utah Blaine,0,1957,75,Western
tt0051146Vivendo cantando... che male ti fò?,0,Vivendo cantando... che male ti fò?,0,1957,\N,Comedy
tt0051147Holiday Island,6,Holiday Island,0,1957,105,Comedy
tt0051149Valerie,5.9,Valerie,0,1957,82,Crime
tt0051150The Vampire,5.8,The Vampire,0,1957,75,Horror
tt0051151El vampiro,7,El vampiro,0,1957,95,Horror
tt0051152Vater sein dagegen sehr,5.9,Vater sein dagegen sehr,0,1957,95,Drama
tt0051153Vater unser bestes Stück,6.1,Vater unser bestes Stück,0,1957,93,Comedy
tt0051154Seventh Heaven,6.3,Seventh Heaven,0,1958,107,Comedy
tt0051155La venganza,6.9,La venganza,0,1958,122,Drama
tt0051157La verde età,0,La verde età,0,1957,73,\N
tt0051158Vergeßt mir meine Traudel nicht,6.5,Vergeßt mir meine Traudel nicht,0,1957,85,Comedy
tt0051159Die verpfuschte Hochzeitsnacht,5.9,Die verpfuschte Hochzeitsnacht,0,1957,86,Comedy
tt0051160Heute blau und morgen blau,5.6,Heute blau und morgen blau,0,1957,92,Comedy
tt0051161A Viagem Presidencial ao Brasil,0,A Viagem Presidencial ao Brasil,0,1957,65,Documentary
tt0051162Life Does Not Forgive,6.3,Life Does Not Forgive,0,1959,75,Drama
tt0051163La vida por delante,7.1,La vida por delante,0,1958,90,Comedy
tt0051164Vier Mädel aus der Wachau,5.2,Vier Mädel aus der Wachau,0,1957,96,Comedy
tt0051165Victor and Victoria,6.2,Victor and Victoria,0,1957,107,Comedy
tt0051166Vildmarkssommar,6.5,Vildmarkssommar,0,1957,85,Drama
tt0051167The Vintage,5.6,The Vintage,0,1957,92,Crime
tt0051168Violent Stranger,6.9,Violent Stranger,0,1957,83,Crime
tt0051169Les violents,6.2,Les violents,0,1957,92,Mystery
tt0051170Wolf Trap,6.9,Wolf Trap,0,1958,90,Drama
tt0051171De vliegende Hollander,0,De vliegende Hollander,0,1957,90,Biography
tt0051172Deadlier Than the Male,7.6,Deadlier Than the Male,0,1956,113,Drama
tt0051173Voodoo Island,4.6,Voodoo Island,0,1957,76,Horror
tt0051174Voodoo Woman,4,Voodoo Woman,0,1957,77,Horror
tt0051175Vysota,7.1,Vysota,0,1957,94,Drama
tt0051176In the Outskirts of the City,0,In the Outskirts of the City,0,1958,\N,Short
tt0051177Vägen genom Skå,0,Vägen genom Skå,0,1957,79,Drama
tt0051178Värmlänningarna,6,Värmlänningarna,0,1957,93,Drama
tt0051179War Drums,5.6,War Drums,0,1957,75,Action
tt0051180War in the Air,8,War in the Air,0,1954,30,Documentary
tt0051181The Way to the Gold,6,The Way to the Gold,0,1957,94,Adventure
tt0051182The Wayward Bus,6.6,The Wayward Bus,0,1957,87,Drama
tt0051183The Wayward Girl,6.8,The Wayward Girl,0,1957,71,Drama
tt0051184The Weapon,6.2,The Weapon,0,1956,81,Crime
tt0051185Weißer Holunder,4.2,Weißer Holunder,0,1957,85,Comedy
tt0051186Holy Heritage,5.7,Holy Heritage,0,1957,102,Drama
tt0051187The Wetback Hound,6.7,The Wetback Hound,0,1957,18,Family
tt0051188Wetterleuchten um Maria,5.3,Wetterleuchten um Maria,0,1957,92,Drama
tt0051189What's Opera Doc?,8.3,What's Opera Doc?,0,1957,7,Animation
tt0051190The White Huntress,4.4,The White Huntress,0,1954,80,Action
tt0051191Tempestuous Love,5.7,Tempestuous Love,0,1957,102,Drama
tt0051192Vienna City of My Dreams,5,Vienna City of My Dreams,0,1957,104,Comedy
tt0051193Wild Is the Wind,6.7,Wild Is the Wind,0,1957,114,Drama
tt0051194Wild Water,5.9,Wild Water,0,1957,8,Documentary
tt0051195Der Wilderer vom Silberwald,5,Der Wilderer vom Silberwald,0,1957,93,Drama
tt0051196Will Success Spoil Rock Hunter?,7,Will Success Spoil Rock Hunter?,0,1957,93,Comedy
tt0051197Die Windrose,5,Die Windrose,0,1957,104,Documentary
tt0051198The Wings of Eagles,6.6,The Wings of Eagles,0,1957,110,Biography
tt0051199Die Winzerin von Langenlois,4.7,Die Winzerin von Langenlois,0,1957,82,Comedy
tt0051200Das Wirtshaus im Spessart,6.4,Das Wirtshaus im Spessart,0,1958,99,Adventure
tt0051201Witness for the Prosecution,8.4,Witness for the Prosecution,0,1957,116,Crime
tt0051202Widower with 5 Daughters,6.3,Widower with 5 Daughters,0,1957,96,Comedy
tt0051203Woman and the Hunter,5.6,Woman and the Hunter,0,1957,78,Adventure
tt0051204Woman in a Dressing Gown,7.3,Woman in a Dressing Gown,0,1957,93,Drama
tt0051205The Woman Eater,4.5,The Woman Eater,0,1958,70,Horror
tt0051206Wraki,5.3,Wraki,0,1957,89,Thriller
tt0051207The Wrong Man,7.4,The Wrong Man,0,1956,105,Drama
tt0051208Yagyû bugeichô,6.4,Yagyû bugeichô,0,1957,106,Action
tt0051209Battle Hell,6.8,Battle Hell,0,1957,113,Drama
tt0051210Ekaterina Voronina,6.8,Ekaterina Voronina,0,1957,97,Drama
tt0051211Times of Joy and Sorrow,7.1,Times of Joy and Sorrow,0,1957,162,Drama
tt0051212You Pay Your Money,5.1,You Pay Your Money,0,1957,68,Crime
tt0051213The Young Don't Cry,6.1,The Young Don't Cry,0,1957,89,Crime
tt0051214The Young Stranger,6.6,The Young Stranger,0,1957,84,Drama
tt0051215Young and Dangerous,6.3,Young and Dangerous,0,1957,78,Drama
tt0051216Yujo monogatari,0,Yujo monogatari,0,1957,\N,\N
tt0051217Snow Country,6.9,Snow Country,0,1957,133,Drama
tt0051218Zagubione uczucia,6.3,Zagubione uczucia,0,1957,75,Drama
tt0051219Zarak,5.5,Zarak,0,1956,99,Action
tt0051220Zemsta,6.2,Zemsta,0,1957,93,Comedy
tt0051221Zero Hour!,6.5,Zero Hour!,0,1957,81,Action
tt0051222La zia d'America va a sciare,0,La zia d'America va a sciare,0,1958,92,Comedy
tt0051223Ziemia,6.1,Ziemia,0,1957,73,Drama
tt0051224Zimowy zmierzch,6.6,Zimowy zmierzch,0,1957,94,Drama
tt0051225Zolotye ruki,6.6,Zolotye ruki,0,1957,36,Documentary
tt0051226Zombies of Mora Tau,5.1,Zombies of Mora Tau,0,1957,70,Action
tt0051227Zonga the Diabolical Angel,6.4,Zonga the Diabolical Angel,0,1958,96,Adventure
tt0051228Zoom and Bored,7.5,Zoom and Bored,0,1957,6,Animation
tt0051229El Zorro Escarlata,5.3,El Zorro Escarlata,0,1959,\N,Horror
tt0051230Zwei Bayern im Urwald,4.2,Zwei Bayern im Urwald,0,1957,89,\N
